2.195579242750890892e+00
1.571695247364864434e+00
1.033934143629051672e+00
9.979179285039431191e-01
9.132186058249801563e-01
7.029815009291008332e-01
6.685187508164032177e-01
7.329968029441582544e-01
6.301587938008562650e-01
6.095083128711904497e-01
5.529225705800457913e-01
5.153353437493555234e-01
4.918412220505434251e-01
5.588953914215208929e-01
6.208859888393520876e-01
5.421336114799251149e-01
5.340898243311229532e-01
4.787211107421401324e-01
4.604858764422293249e-01
5.233759294669600992e-01
4.785047841601205998e-01
5.150801542169792802e-01
4.978092381935501076e-01
6.131722049034905586e-01
4.075436150157831783e-01
4.572115904736656078e-01
4.105932299762816706e-01
4.808452762031281136e-01
4.572608809504171146e-01
4.813767625076886825e-01
5.187360977302926113e-01
4.069955545422170862e-01
4.657304423882338007e-01
3.830331150227170856e-01
4.193684248948245097e-01
4.426736962203060011e-01
3.814728368436435257e-01
3.134343534639273399e-01
3.954458437336928478e-01
4.249435971430018943e-01
4.122227206441154701e-01
4.018117481961910320e-01
4.211733173124653229e-01
3.539977973407615330e-01
4.860737424063213963e-01
3.152564157179043036e-01
4.157806258780573638e-01
3.988831597664403983e-01
3.904066690031586795e-01
4.227745375255863025e-01
