4.291525328881107271e-06
1.013273868011310697e-05
1.668916047492530197e-05
0.000000000000000000e+00
2.407998726994264871e-05
9.655906069383490831e-06
6.165986997075378895e-04
8.676272034645080566e-01
9.564681649208068848e-01
2.114771679043769836e-02
0.000000000000000000e+00
