-7.719499999999999140e-01
-9.158999999999994923e-01
-9.349999999999998312e-01
-9.430999999999992722e-01
-9.506999999999996565e-01
-9.604999999999995763e-01
-9.570499999999995122e-01
-9.572500000000002673e-01
-9.697500000000001119e-01
-9.664000000000001478e-01
-9.761999999999997346e-01
-9.773999999999990473e-01
-9.844999999999999307e-01
-9.842499999999997362e-01
-9.878500000000003389e-01
-9.896000000000000352e-01
-9.872000000000000774e-01
-9.910499999999999865e-01
-9.883000000000002894e-01
-9.918000000000000149e-01
